inventory_id,film_id,store_id,created_at,updated_at
2042,444,1,2006-02-15,2006-02-15
2043,444,2,2006-02-15,2006-02-15
2044,444,2,2006-02-15,2006-02-15
2045,444,2,2006-02-15,2006-02-15
2046,444,2,2006-02-15,2006-02-15
2047,445,1,2006-02-15,2006-02-15
2048,445,1,2006-02-15,2006-02-15
2049,445,1,2006-02-15,2006-02-15
2050,445,2,2006-02-15,2006-02-15
2051,445,2,2006-02-15,2006-02-15
2052,445,2,2006-02-15,2006-02-15
2053,446,1,2006-02-15,2006-02-15
2054,446,1,2006-02-15,2006-02-15
2055,446,2,2006-02-15,2006-02-15
2056,446,2,2006-02-15,2006-02-15
2057,447,1,2006-02-15,2006-02-15
2058,447,1,2006-02-15,2006-02-15
2059,447,1,2006-02-15,2006-02-15
2060,447,1,2006-02-15,2006-02-15
2061,447,2,2006-02-15,2006-02-15
2062,447,2,2006-02-15,2006-02-15
2063,447,2,2006-02-15,2006-02-15
2064,448,1,2006-02-15,2006-02-15
2065,448,1,2006-02-15,2006-02-15
2066,448,2,2006-02-15,2006-02-15
2067,448,2,2006-02-15,2006-02-15
2068,448,2,2006-02-15,2006-02-15
2069,449,2,2006-02-15,2006-02-15
2070,449,2,2006-02-15,2006-02-15
2071,449,2,2006-02-15,2006-02-15
2072,449,2,2006-02-15,2006-02-15
2073,450,1,2006-02-15,2006-02-15
2074,450,1,2006-02-15,2006-02-15
2075,450,1,2006-02-15,2006-02-15
2076,450,2,2006-02-15,2006-02-15
2077,450,2,2006-02-15,2006-02-15
2078,450,2,2006-02-15,2006-02-15
2079,450,2,2006-02-15,2006-02-15
2080,451,1,2006-02-15,2006-02-15
2081,451,1,2006-02-15,2006-02-15
2082,451,2,2006-02-15,2006-02-15
2083,451,2,2006-02-15,2006-02-15
2084,451,2,2006-02-15,2006-02-15
2085,452,2,2006-02-15,2006-02-15
2086,452,2,2006-02-15,2006-02-15
2087,452,2,2006-02-15,2006-02-15
2088,452,2,2006-02-15,2006-02-15
2089,453,1,2006-02-15,2006-02-15
2090,453,1,2006-02-15,2006-02-15
2091,453,1,2006-02-15,2006-02-15
2092,453,2,2006-02-15,2006-02-15
2093,453,2,2006-02-15,2006-02-15
2094,454,1,2006-02-15,2006-02-15
2095,454,1,2006-02-15,2006-02-15
2096,455,1,2006-02-15,2006-02-15
2097,455,1,2006-02-15,2006-02-15
2098,455,1,2006-02-15,2006-02-15
2099,455,1,2006-02-15,2006-02-15
2100,456,1,2006-02-15,2006-02-15
2101,456,1,2006-02-15,2006-02-15
2102,456,2,2006-02-15,2006-02-15
2103,456,2,2006-02-15,2006-02-15
2104,456,2,2006-02-15,2006-02-15
2105,456,2,2006-02-15,2006-02-15
2106,457,1,2006-02-15,2006-02-15
2107,457,1,2006-02-15,2006-02-15
2108,457,2,2006-02-15,2006-02-15
2109,457,2,2006-02-15,2006-02-15
2110,457,2,2006-02-15,2006-02-15
2111,457,2,2006-02-15,2006-02-15
2112,458,1,2006-02-15,2006-02-15
2113,458,1,2006-02-15,2006-02-15
2114,458,2,2006-02-15,2006-02-15
2115,458,2,2006-02-15,2006-02-15
2116,458,2,2006-02-15,2006-02-15
2117,458,2,2006-02-15,2006-02-15
2118,459,2,2006-02-15,2006-02-15
2119,459,2,2006-02-15,2006-02-15
2120,460,1,2006-02-15,2006-02-15
2121,460,1,2006-02-15,2006-02-15
2122,460,1,2006-02-15,2006-02-15
2123,460,1,2006-02-15,2006-02-15
2124,460,2,2006-02-15,2006-02-15
2125,460,2,2006-02-15,2006-02-15
2126,460,2,2006-02-15,2006-02-15
2127,460,2,2006-02-15,2006-02-15
2128,461,1,2006-02-15,2006-02-15
2129,461,1,2006-02-15,2006-02-15
2130,461,2,2006-02-15,2006-02-15
2131,461,2,2006-02-15,2006-02-15
2132,461,2,2006-02-15,2006-02-15
2133,461,2,2006-02-15,2006-02-15
2134,462,1,2006-02-15,2006-02-15
2135,462,1,2006-02-15,2006-02-15
2136,462,2,2006-02-15,2006-02-15
2137,462,2,2006-02-15,2006-02-15
2138,462,2,2006-02-15,2006-02-15
2139,463,1,2006-02-15,2006-02-15
2140,463,1,2006-02-15,2006-02-15
2141,463,1,2006-02-15,2006-02-15
2142,463,2,2006-02-15,2006-02-15
2143,463,2,2006-02-15,2006-02-15
2144,464,1,2006-02-15,2006-02-15
2145,464,1,2006-02-15,2006-02-15
2146,464,1,2006-02-15,2006-02-15
2147,464,1,2006-02-15,2006-02-15
2148,464,2,2006-02-15,2006-02-15
2149,464,2,2006-02-15,2006-02-15
2150,464,2,2006-02-15,2006-02-15
2151,465,1,2006-02-15,2006-02-15
2152,465,1,2006-02-15,2006-02-15
2153,465,2,2006-02-15,2006-02-15
2154,465,2,2006-02-15,2006-02-15
2155,465,2,2006-02-15,2006-02-15
2156,466,1,2006-02-15,2006-02-15
2157,466,1,2006-02-15,2006-02-15
2158,467,1,2006-02-15,2006-02-15
2159,467,1,2006-02-15,2006-02-15
2160,467,1,2006-02-15,2006-02-15
2161,467,1,2006-02-15,2006-02-15
2162,467,2,2006-02-15,2006-02-15
2163,467,2,2006-02-15,2006-02-15
2164,467,2,2006-02-15,2006-02-15
2165,468,1,2006-02-15,2006-02-15
2166,468,1,2006-02-15,2006-02-15
2167,468,1,2006-02-15,2006-02-15
2168,468,1,2006-02-15,2006-02-15
2169,468,2,2006-02-15,2006-02-15
2170,468,2,2006-02-15,2006-02-15
2171,468,2,2006-02-15,2006-02-15
2172,468,2,2006-02-15,2006-02-15
2173,469,2,2006-02-15,2006-02-15
2174,469,2,2006-02-15,2006-02-15
2175,469,2,2006-02-15,2006-02-15
2176,470,1,2006-02-15,2006-02-15
2177,470,1,2006-02-15,2006-02-15
2178,471,1,2006-02-15,2006-02-15
2179,471,1,2006-02-15,2006-02-15
2180,471,1,2006-02-15,2006-02-15
2181,471,2,2006-02-15,2006-02-15
2182,471,2,2006-02-15,2006-02-15
2183,471,2,2006-02-15,2006-02-15
2184,471,2,2006-02-15,2006-02-15
2185,472,2,2006-02-15,2006-02-15
2186,472,2,2006-02-15,2006-02-15
2187,473,1,2006-02-15,2006-02-15
2188,473,1,2006-02-15,2006-02-15
2189,473,2,2006-02-15,2006-02-15
2190,473,2,2006-02-15,2006-02-15
2191,473,2,2006-02-15,2006-02-15
2192,474,2,2006-02-15,2006-02-15
2193,474,2,2006-02-15,2006-02-15
2194,474,2,2006-02-15,2006-02-15
2195,474,2,2006-02-15,2006-02-15
2196,475,2,2006-02-15,2006-02-15
2197,475,2,2006-02-15,2006-02-15
2198,476,1,2006-02-15,2006-02-15
2199,476,1,2006-02-15,2006-02-15
2200,476,1,2006-02-15,2006-02-15
2201,476,2,2006-02-15,2006-02-15
2202,476,2,2006-02-15,2006-02-15
2203,476,2,2006-02-15,2006-02-15
2204,476,2,2006-02-15,2006-02-15
2205,477,2,2006-02-15,2006-02-15
2206,477,2,2006-02-15,2006-02-15
2207,477,2,2006-02-15,2006-02-15
2208,478,1,2006-02-15,2006-02-15
2209,478,1,2006-02-15,2006-02-15
2210,478,2,2006-02-15,2006-02-15
2211,478,2,2006-02-15,2006-02-15
2212,478,2,2006-02-15,2006-02-15
2213,479,1,2006-02-15,2006-02-15
2214,479,1,2006-02-15,2006-02-15
2215,479,2,2006-02-15,2006-02-15
2216,479,2,2006-02-15,2006-02-15
2217,479,2,2006-02-15,2006-02-15
2218,480,1,2006-02-15,2006-02-15
2219,480,1,2006-02-15,2006-02-15
2220,480,2,2006-02-15,2006-02-15
2221,480,2,2006-02-15,2006-02-15
2222,481,1,2006-02-15,2006-02-15
2223,481,1,2006-02-15,2006-02-15
2224,481,1,2006-02-15,2006-02-15
2225,481,2,2006-02-15,2006-02-15
2226,481,2,2006-02-15,2006-02-15
2227,481,2,2006-02-15,2006-02-15
2228,482,1,2006-02-15,2006-02-15
2229,482,1,2006-02-15,2006-02-15
2230,482,1,2006-02-15,2006-02-15
2231,483,1,2006-02-15,2006-02-15
2232,483,1,2006-02-15,2006-02-15
2233,483,1,2006-02-15,2006-02-15
2234,483,2,2006-02-15,2006-02-15
2235,483,2,2006-02-15,2006-02-15
2236,484,1,2006-02-15,2006-02-15
2237,484,1,2006-02-15,2006-02-15
2238,484,1,2006-02-15,2006-02-15
2239,484,1,2006-02-15,2006-02-15
2240,484,2,2006-02-15,2006-02-15
2241,484,2,2006-02-15,2006-02-15
2242,484,2,2006-02-15,2006-02-15
2243,485,2,2006-02-15,2006-02-15
2244,485,2,2006-02-15,2006-02-15
2245,485,2,2006-02-15,2006-02-15
2246,486,1,2006-02-15,2006-02-15
2247,486,1,2006-02-15,2006-02-15
2248,486,1,2006-02-15,2006-02-15
2249,486,1,2006-02-15,2006-02-15
2250,486,2,2006-02-15,2006-02-15
2251,486,2,2006-02-15,2006-02-15
2252,487,2,2006-02-15,2006-02-15
2253,487,2,2006-02-15,2006-02-15
2254,487,2,2006-02-15,2006-02-15
2255,488,1,2006-02-15,2006-02-15
2256,488,1,2006-02-15,2006-02-15
2257,488,2,2006-02-15,2006-02-15
2258,488,2,2006-02-15,2006-02-15
2259,488,2,2006-02-15,2006-02-15
2260,489,1,2006-02-15,2006-02-15
2261,489,1,2006-02-15,2006-02-15
2262,489,1,2006-02-15,2006-02-15
2263,489,1,2006-02-15,2006-02-15
2264,489,2,2006-02-15,2006-02-15
2265,489,2,2006-02-15,2006-02-15
2266,489,2,2006-02-15,2006-02-15
2267,489,2,2006-02-15,2006-02-15
2268,490,1,2006-02-15,2006-02-15
2269,490,1,2006-02-15,2006-02-15
2270,491,1,2006-02-15,2006-02-15
2271,491,1,2006-02-15,2006-02-15
2272,491,2,2006-02-15,2006-02-15
2273,491,2,2006-02-15,2006-02-15
2274,491,2,2006-02-15,2006-02-15
2275,491,2,2006-02-15,2006-02-15
2276,492,1,2006-02-15,2006-02-15
2277,492,1,2006-02-15,2006-02-15
2278,493,2,2006-02-15,2006-02-15
2279,493,2,2006-02-15,2006-02-15
2280,493,2,2006-02-15,2006-02-15
2281,494,1,2006-02-15,2006-02-15
2282,494,1,2006-02-15,2006-02-15
2283,494,1,2006-02-15,2006-02-15
2284,494,1,2006-02-15,2006-02-15
2285,494,2,2006-02-15,2006-02-15
2286,494,2,2006-02-15,2006-02-15
2287,496,1,2006-02-15,2006-02-15
2288,496,1,2006-02-15,2006-02-15
2289,496,2,2006-02-15,2006-02-15
2290,496,2,2006-02-15,2006-02-15
2291,496,2,2006-02-15,2006-02-15
2292,498,1,2006-02-15,2006-02-15
2293,498,1,2006-02-15,2006-02-15
2294,499,1,2006-02-15,2006-02-15
2295,499,1,2006-02-15,2006-02-15
2296,500,1,2006-02-15,2006-02-15
2297,500,1,2006-02-15,2006-02-15
2298,500,1,2006-02-15,2006-02-15
2299,500,1,2006-02-15,2006-02-15
2300,500,2,2006-02-15,2006-02-15
2301,500,2,2006-02-15,2006-02-15
2302,500,2,2006-02-15,2006-02-15
2303,500,2,2006-02-15,2006-02-15
2304,501,1,2006-02-15,2006-02-15
2305,501,1,2006-02-15,2006-02-15
2306,501,1,2006-02-15,2006-02-15
2307,501,2,2006-02-15,2006-02-15
2308,501,2,2006-02-15,2006-02-15
2309,502,1,2006-02-15,2006-02-15
2310,502,1,2006-02-15,2006-02-15
2311,502,1,2006-02-15,2006-02-15
2312,502,1,2006-02-15,2006-02-15
2313,502,2,2006-02-15,2006-02-15
2314,502,2,2006-02-15,2006-02-15
2315,502,2,2006-02-15,2006-02-15
2316,503,1,2006-02-15,2006-02-15
2317,503,1,2006-02-15,2006-02-15
2318,503,1,2006-02-15,2006-02-15
2319,504,1,2006-02-15,2006-02-15
2320,504,1,2006-02-15,2006-02-15
2321,504,1,2006-02-15,2006-02-15
2322,504,1,2006-02-15,2006-02-15
2323,504,2,2006-02-15,2006-02-15
2324,504,2,2006-02-15,2006-02-15
2325,505,2,2006-02-15,2006-02-15
2326,505,2,2006-02-15,2006-02-15
2327,505,2,2006-02-15,2006-02-15
2328,505,2,2006-02-15,2006-02-15
2329,506,1,2006-02-15,2006-02-15
2330,506,1,2006-02-15,2006-02-15
2331,506,1,2006-02-15,2006-02-15
2332,506,1,2006-02-15,2006-02-15
2333,506,2,2006-02-15,2006-02-15
2334,506,2,2006-02-15,2006-02-15
2335,507,2,2006-02-15,2006-02-15
2336,507,2,2006-02-15,2006-02-15
2337,508,2,2006-02-15,2006-02-15
2338,508,2,2006-02-15,2006-02-15
2339,508,2,2006-02-15,2006-02-15
2340,509,2,2006-02-15,2006-02-15
2341,509,2,2006-02-15,2006-02-15
2342,509,2,2006-02-15,2006-02-15
2343,510,1,2006-02-15,2006-02-15
2344,510,1,2006-02-15,2006-02-15
2345,510,1,2006-02-15,2006-02-15
2346,510,1,2006-02-15,2006-02-15
2347,511,1,2006-02-15,2006-02-15
2348,511,1,2006-02-15,2006-02-15
2349,511,2,2006-02-15,2006-02-15
2350,511,2,2006-02-15,2006-02-15
2351,511,2,2006-02-15,2006-02-15
2352,512,1,2006-02-15,2006-02-15
2353,512,1,2006-02-15,2006-02-15
2354,512,2,2006-02-15,2006-02-15
2355,512,2,2006-02-15,2006-02-15
2356,512,2,2006-02-15,2006-02-15
2357,512,2,2006-02-15,2006-02-15
2358,513,2,2006-02-15,2006-02-15
2359,513,2,2006-02-15,2006-02-15
2360,514,1,2006-02-15,2006-02-15
2361,514,1,2006-02-15,2006-02-15
2362,514,2,2006-02-15,2006-02-15
2363,514,2,2006-02-15,2006-02-15
2364,514,2,2006-02-15,2006-02-15
2365,514,2,2006-02-15,2006-02-15
2366,515,2,2006-02-15,2006-02-15
2367,515,2,2006-02-15,2006-02-15
2368,516,2,2006-02-15,2006-02-15
2369,516,2,2006-02-15,2006-02-15
2370,516,2,2006-02-15,2006-02-15
2371,517,2,2006-02-15,2006-02-15
2372,517,2,2006-02-15,2006-02-15
2373,518,1,2006-02-15,2006-02-15
2374,518,1,2006-02-15,2006-02-15
2375,518,2,2006-02-15,2006-02-15
2376,518,2,2006-02-15,2006-02-15
2377,518,2,2006-02-15,2006-02-15
2378,518,2,2006-02-15,2006-02-15
2379,519,2,2006-02-15,2006-02-15
2380,519,2,2006-02-15,2006-02-15
2381,519,2,2006-02-15,2006-02-15
2382,519,2,2006-02-15,2006-02-15
2383,520,1,2006-02-15,2006-02-15
2384,520,1,2006-02-15,2006-02-15
2385,521,1,2006-02-15,2006-02-15
2386,521,1,2006-02-15,2006-02-15
2387,521,1,2006-02-15,2006-02-15
2388,521,1,2006-02-15,2006-02-15
2389,521,2,2006-02-15,2006-02-15
2390,521,2,2006-02-15,2006-02-15
2391,521,2,2006-02-15,2006-02-15
2392,522,2,2006-02-15,2006-02-15
2393,522,2,2006-02-15,2006-02-15
2394,523,1,2006-02-15,2006-02-15
2395,523,1,2006-02-15,2006-02-15
2396,524,1,2006-02-15,2006-02-15
2397,524,1,2006-02-15,2006-02-15
2398,524,2,2006-02-15,2006-02-15
2399,524,2,2006-02-15,2006-02-15
2400,524,2,2006-02-15,2006-02-15
2401,524,2,2006-02-15,2006-02-15
2402,525,1,2006-02-15,2006-02-15
2403,525,1,2006-02-15,2006-02-15
2404,525,1,2006-02-15,2006-02-15
2405,525,1,2006-02-15,2006-02-15
2406,525,2,2006-02-15,2006-02-15
2407,525,2,2006-02-15,2006-02-15
2408,525,2,2006-02-15,2006-02-15
2409,525,2,2006-02-15,2006-02-15
2410,526,2,2006-02-15,2006-02-15
2411,526,2,2006-02-15,2006-02-15
2412,526,2,2006-02-15,2006-02-15
2413,526,2,2006-02-15,2006-02-15
2414,527,1,2006-02-15,2006-02-15
2415,527,1,2006-02-15,2006-02-15
2416,527,2,2006-02-15,2006-02-15
2417,527,2,2006-02-15,2006-02-15
2418,527,2,2006-02-15,2006-02-15
2419,527,2,2006-02-15,2006-02-15
2420,528,1,2006-02-15,2006-02-15
2421,528,1,2006-02-15,2006-02-15
2422,528,1,2006-02-15,2006-02-15
2423,529,1,2006-02-15,2006-02-15
2424,529,1,2006-02-15,2006-02-15
2425,529,1,2006-02-15,2006-02-15
2426,529,1,2006-02-15,2006-02-15
2427,530,1,2006-02-15,2006-02-15
2428,530,1,2006-02-15,2006-02-15
2429,530,1,2006-02-15,2006-02-15
2430,531,1,2006-02-15,2006-02-15
2431,531,1,2006-02-15,2006-02-15
2432,531,1,2006-02-15,2006-02-15
2433,531,1,2006-02-15,2006-02-15
2434,531,2,2006-02-15,2006-02-15
2435,531,2,2006-02-15,2006-02-15
2436,531,2,2006-02-15,2006-02-15
2437,531,2,2006-02-15,2006-02-15
2438,532,2,2006-02-15,2006-02-15
2439,532,2,2006-02-15,2006-02-15
2440,532,2,2006-02-15,2006-02-15
2441,532,2,2006-02-15,2006-02-15
2442,533,1,2006-02-15,2006-02-15
2443,533,1,2006-02-15,2006-02-15
2444,533,1,2006-02-15,2006-02-15
2445,534,1,2006-02-15,2006-02-15
2446,534,1,2006-02-15,2006-02-15
2447,534,2,2006-02-15,2006-02-15
2448,534,2,2006-02-15,2006-02-15
2449,534,2,2006-02-15,2006-02-15
2450,535,1,2006-02-15,2006-02-15
2451,535,1,2006-02-15,2006-02-15
2452,535,1,2006-02-15,2006-02-15
2453,535,1,2006-02-15,2006-02-15
2454,536,1,2006-02-15,2006-02-15
2455,536,1,2006-02-15,2006-02-15
2456,536,1,2006-02-15,2006-02-15
2457,536,2,2006-02-15,2006-02-15
2458,536,2,2006-02-15,2006-02-15
2459,537,2,2006-02-15,2006-02-15
2460,537,2,2006-02-15,2006-02-15
2461,537,2,2006-02-15,2006-02-15
2462,538,2,2006-02-15,2006-02-15
2463,538,2,2006-02-15,2006-02-15
2464,538,2,2006-02-15,2006-02-15
2465,539,1,2006-02-15,2006-02-15
2466,539,1,2006-02-15,2006-02-15
2467,540,1,2006-02-15,2006-02-15
2468,540,1,2006-02-15,2006-02-15
2469,540,1,2006-02-15,2006-02-15
2470,541,2,2006-02-15,2006-02-15
2471,541,2,2006-02-15,2006-02-15
2472,542,1,2006-02-15,2006-02-15
2473,542,1,2006-02-15,2006-02-15
2474,542,1,2006-02-15,2006-02-15
2475,542,1,2006-02-15,2006-02-15
2476,542,2,2006-02-15,2006-02-15
2477,542,2,2006-02-15,2006-02-15
2478,543,1,2006-02-15,2006-02-15
2479,543,1,2006-02-15,2006-02-15
2480,544,1,2006-02-15,2006-02-15
2481,544,1,2006-02-15,2006-02-15
2482,544,2,2006-02-15,2006-02-15
2483,544,2,2006-02-15,2006-02-15
2484,545,1,2006-02-15,2006-02-15
2485,545,1,2006-02-15,2006-02-15
2486,545,1,2006-02-15,2006-02-15
2487,545,1,2006-02-15,2006-02-15
2488,545,2,2006-02-15,2006-02-15
2489,545,2,2006-02-15,2006-02-15
2490,546,2,2006-02-15,2006-02-15
2491,546,2,2006-02-15,2006-02-15
2492,546,2,2006-02-15,2006-02-15
2493,546,2,2006-02-15,2006-02-15
2494,547,2,2006-02-15,2006-02-15
2495,547,2,2006-02-15,2006-02-15
2496,548,1,2006-02-15,2006-02-15
2497,548,1,2006-02-15,2006-02-15
2498,549,1,2006-02-15,2006-02-15
2499,549,1,2006-02-15,2006-02-15
2500,549,2,2006-02-15,2006-02-15
2501,549,2,2006-02-15,2006-02-15
2502,550,1,2006-02-15,2006-02-15
2503,550,1,2006-02-15,2006-02-15
2504,550,1,2006-02-15,2006-02-15
2505,551,1,2006-02-15,2006-02-15
2506,551,1,2006-02-15,2006-02-15
2507,551,1,2006-02-15,2006-02-15
2508,551,2,2006-02-15,2006-02-15
2509,551,2,2006-02-15,2006-02-15
2510,551,2,2006-02-15,2006-02-15
2511,552,2,2006-02-15,2006-02-15
2512,552,2,2006-02-15,2006-02-15
2513,552,2,2006-02-15,2006-02-15
2514,552,2,2006-02-15,2006-02-15
2515,553,2,2006-02-15,2006-02-15
2516,553,2,2006-02-15,2006-02-15
2517,553,2,2006-02-15,2006-02-15
2518,554,1,2006-02-15,2006-02-15
2519,554,1,2006-02-15,2006-02-15
2520,554,1,2006-02-15,2006-02-15
2521,554,1,2006-02-15,2006-02-15
2522,554,2,2006-02-15,2006-02-15
2523,554,2,2006-02-15,2006-02-15
2524,554,2,2006-02-15,2006-02-15
2525,555,1,2006-02-15,2006-02-15
2526,555,1,2006-02-15,2006-02-15
2527,555,1,2006-02-15,2006-02-15
2528,555,2,2006-02-15,2006-02-15
2529,555,2,2006-02-15,2006-02-15
2530,555,2,2006-02-15,2006-02-15
2531,555,2,2006-02-15,2006-02-15
2532,556,1,2006-02-15,2006-02-15
2533,556,1,2006-02-15,2006-02-15
2534,556,1,2006-02-15,2006-02-15
2535,556,2,2006-02-15,2006-02-15
2536,556,2,2006-02-15,2006-02-15
2537,556,2,2006-02-15,2006-02-15
2538,556,2,2006-02-15,2006-02-15
2539,557,1,2006-02-15,2006-02-15
2540,557,1,2006-02-15,2006-02-15
2541,557,2,2006-02-15,2006-02-15
2542,557,2,2006-02-15,2006-02-15
2543,557,2,2006-02-15,2006-02-15
2544,558,2,2006-02-15,2006-02-15
2545,558,2,2006-02-15,2006-02-15
2546,559,1,2006-02-15,2006-02-15
2547,559,1,2006-02-15,2006-02-15
2548,559,1,2006-02-15,2006-02-15
2549,559,1,2006-02-15,2006-02-15
2550,559,2,2006-02-15,2006-02-15
2551,559,2,2006-02-15,2006-02-15
2552,559,2,2006-02-15,2006-02-15
2553,559,2,2006-02-15,2006-02-15
2554,560,1,2006-02-15,2006-02-15
2555,560,1,2006-02-15,2006-02-15
2556,560,1,2006-02-15,2006-02-15
2557,560,2,2006-02-15,2006-02-15
2558,560,2,2006-02-15,2006-02-15
2559,561,1,2006-02-15,2006-02-15
2560,561,1,2006-02-15,2006-02-15
2561,561,1,2006-02-15,2006-02-15
2562,561,1,2006-02-15,2006-02-15
2563,562,1,2006-02-15,2006-02-15
2564,562,1,2006-02-15,2006-02-15
2565,562,1,2006-02-15,2006-02-15
2566,562,1,2006-02-15,2006-02-15
2567,562,2,2006-02-15,2006-02-15
2568,562,2,2006-02-15,2006-02-15
2569,563,1,2006-02-15,2006-02-15
2570,563,1,2006-02-15,2006-02-15
2571,563,1,2006-02-15,2006-02-15
2572,563,1,2006-02-15,2006-02-15
2573,563,2,2006-02-15,2006-02-15
2574,563,2,2006-02-15,2006-02-15
2575,563,2,2006-02-15,2006-02-15
2576,564,2,2006-02-15,2006-02-15
2577,564,2,2006-02-15,2006-02-15
2578,564,2,2006-02-15,2006-02-15
2579,565,1,2006-02-15,2006-02-15
2580,565,1,2006-02-15,2006-02-15
2581,566,1,2006-02-15,2006-02-15
2582,566,1,2006-02-15,2006-02-15
2583,567,1,2006-02-15,2006-02-15
2584,567,1,2006-02-15,2006-02-15
2585,567,2,2006-02-15,2006-02-15
2586,567,2,2006-02-15,2006-02-15
2587,568,1,2006-02-15,2006-02-15
2588,568,1,2006-02-15,2006-02-15
2589,568,2,2006-02-15,2006-02-15
2590,568,2,2006-02-15,2006-02-15
2591,569,1,2006-02-15,2006-02-15
2592,569,1,2006-02-15,2006-02-15
2593,570,1,2006-02-15,2006-02-15
2594,570,1,2006-02-15,2006-02-15
2595,570,2,2006-02-15,2006-02-15
2596,570,2,2006-02-15,2006-02-15
2597,570,2,2006-02-15,2006-02-15
2598,571,1,2006-02-15,2006-02-15
2599,571,1,2006-02-15,2006-02-15
2600,571,2,2006-02-15,2006-02-15
2601,571,2,2006-02-15,2006-02-15
2602,571,2,2006-02-15,2006-02-15
2603,571,2,2006-02-15,2006-02-15
2604,572,1,2006-02-15,2006-02-15
2605,572,1,2006-02-15,2006-02-15
2606,572,1,2006-02-15,2006-02-15
2607,572,1,2006-02-15,2006-02-15
2608,572,2,2006-02-15,2006-02-15
2609,572,2,2006-02-15,2006-02-15
2610,572,2,2006-02-15,2006-02-15
2611,572,2,2006-02-15,2006-02-15
2612,573,1,2006-02-15,2006-02-15
2613,573,1,2006-02-15,2006-02-15
2614,573,1,2006-02-15,2006-02-15
2615,573,1,2006-02-15,2006-02-15
2616,574,1,2006-02-15,2006-02-15
2617,574,1,2006-02-15,2006-02-15
2618,574,2,2006-02-15,2006-02-15
2619,574,2,2006-02-15,2006-02-15
2620,574,2,2006-02-15,2006-02-15
2621,575,1,2006-02-15,2006-02-15
2622,575,1,2006-02-15,2006-02-15
2623,575,2,2006-02-15,2006-02-15
2624,575,2,2006-02-15,2006-02-15
2625,575,2,2006-02-15,2006-02-15
2626,575,2,2006-02-15,2006-02-15
2627,576,2,2006-02-15,2006-02-15
2628,576,2,2006-02-15,2006-02-15
2629,576,2,2006-02-15,2006-02-15
2630,577,1,2006-02-15,2006-02-15
2631,577,1,2006-02-15,2006-02-15
2632,577,1,2006-02-15,2006-02-15
2633,578,1,2006-02-15,2006-02-15
2634,578,1,2006-02-15,2006-02-15
2635,578,2,2006-02-15,2006-02-15
2636,578,2,2006-02-15,2006-02-15
2637,578,2,2006-02-15,2006-02-15
2638,579,1,2006-02-15,2006-02-15
2639,579,1,2006-02-15,2006-02-15
2640,579,1,2006-02-15,2006-02-15
2641,579,1,2006-02-15,2006-02-15
2642,579,2,2006-02-15,2006-02-15
2643,579,2,2006-02-15,2006-02-15
2644,579,2,2006-02-15,2006-02-15
2645,580,1,2006-02-15,2006-02-15
2646,580,1,2006-02-15,2006-02-15
2647,580,1,2006-02-15,2006-02-15
2648,580,1,2006-02-15,2006-02-15
2649,580,2,2006-02-15,2006-02-15
2650,580,2,2006-02-15,2006-02-15
2651,581,1,2006-02-15,2006-02-15
2652,581,1,2006-02-15,2006-02-15
2653,581,1,2006-02-15,2006-02-15
2654,582,2,2006-02-15,2006-02-15
2655,582,2,2006-02-15,2006-02-15
2656,583,1,2006-02-15,2006-02-15
2657,583,1,2006-02-15,2006-02-15
2658,583,1,2006-02-15,2006-02-15
2659,583,2,2006-02-15,2006-02-15
2660,583,2,2006-02-15,2006-02-15
2661,584,1,2006-02-15,2006-02-15
2662,584,1,2006-02-15,2006-02-15
2663,585,2,2006-02-15,2006-02-15
2664,585,2,2006-02-15,2006-02-15
2665,585,2,2006-02-15,2006-02-15
2666,585,2,2006-02-15,2006-02-15
2667,586,1,2006-02-15,2006-02-15
2668,586,1,2006-02-15,2006-02-15
2669,586,1,2006-02-15,2006-02-15
2670,586,1,2006-02-15,2006-02-15
2671,586,2,2006-02-15,2006-02-15
2672,586,2,2006-02-15,2006-02-15
2673,586,2,2006-02-15,2006-02-15
2674,586,2,2006-02-15,2006-02-15
2675,587,1,2006-02-15,2006-02-15
2676,587,1,2006-02-15,2006-02-15
2677,587,1,2006-02-15,2006-02-15
2678,588,2,2006-02-15,2006-02-15
2679,588,2,2006-02-15,2006-02-15
2680,588,2,2006-02-15,2006-02-15
2681,588,2,2006-02-15,2006-02-15
2682,589,2,2006-02-15,2006-02-15
2683,589,2,2006-02-15,2006-02-15
2684,589,2,2006-02-15,2006-02-15
2685,589,2,2006-02-15,2006-02-15
2686,590,1,2006-02-15,2006-02-15
2687,590,1,2006-02-15,2006-02-15
2688,590,1,2006-02-15,2006-02-15
2689,590,2,2006-02-15,2006-02-15
2690,590,2,2006-02-15,2006-02-15
2691,590,2,2006-02-15,2006-02-15
2692,590,2,2006-02-15,2006-02-15
2693,591,2,2006-02-15,2006-02-15
2694,591,2,2006-02-15,2006-02-15
2695,591,2,2006-02-15,2006-02-15
2696,592,1,2006-02-15,2006-02-15
2697,592,1,2006-02-15,2006-02-15
2698,592,2,2006-02-15,2006-02-15
2699,592,2,2006-02-15,2006-02-15
2700,593,2,2006-02-15,2006-02-15
2701,593,2,2006-02-15,2006-02-15
2702,593,2,2006-02-15,2006-02-15
2703,593,2,2006-02-15,2006-02-15
2704,594,1,2006-02-15,2006-02-15
2705,594,1,2006-02-15,2006-02-15
2706,594,1,2006-02-15,2006-02-15
